Interpolated X1		
30.175	0
30.2	0
30.225	0
30.25	0
30.275	0
30.3	0
30.325	0
30.35	0
30.375	0
30.4	0
30.425	0
30.45	0
30.475	0
30.5	0
30.525	0
30.55	0
30.575	0
30.6	0
30.625	0
30.65	0
30.675	0
30.7	0
30.725	0
30.75	0
30.775	0
30.8	0
30.825	0
30.85	0
30.875	0
30.9	0
30.925	0
30.95	0
30.975	0
31	0
31.025	0
31.05	0
31.075	0
31.1	0
31.125	0
31.15	0
31.175	0
31.2	0
31.225	0
31.25	0
31.275	0
31.3	0
31.325	0
31.35	0
31.375	0
31.4	0
31.425	0
31.45	0
31.475	0
31.5	0
31.525	0
31.55	0
31.575	0
31.6	0
31.625	0
31.65	0
31.675	0
31.7	0
31.725	0
31.75	0
31.775	0
31.8	0
31.825	0
31.85	0
31.875	0
31.9	0
31.925	0
31.95	0
31.975	0
32	0
32.025	0
32.05	0
32.075	0
32.1	0
32.125	0
32.15	0
32.175	0
32.2	0
32.225	0
32.25	0
32.275	0
32.3	0
32.325	0
32.35	0
32.375	0
32.4	0
32.425	0
32.45	0
32.475	0
32.5	0
32.525	0
32.55	0
32.575	0
32.6	0
32.625	0
32.65	0
32.675	0
32.7	0
32.725	0
32.75	0
32.775	0
32.8	0
32.825	0
32.85	0
32.875	0
32.9	0
32.925	0
32.95	0
32.975	0
33	0
33.025	0
33.05	0
33.075	0
33.1	0
33.125	0
33.15	0
33.175	0
33.2	0
33.225	0
33.25	0
33.275	0
33.3	0
33.325	0
33.35	0
33.375	0
33.4	0
33.425	0
33.45	0
33.475	0
33.5	0
33.525	0
33.55	0
33.575	0
33.6	0
33.625	0
33.65	0
33.675	0
33.7	0
33.725	0
33.75	0
33.775	0
33.8	0
33.825	0
33.85	0
33.875	0
33.9	0
33.925	0
33.95	0
33.975	0
34	0
34.025	0
34.05	0
34.075	0
34.1	0
34.125	0
34.15	0
34.175	0
34.2	0
34.225	0
34.25	0
34.275	0
34.3	0
34.325	0
34.35	0
34.375	0
34.4	0
34.425	0
34.45	0
34.475	0
34.5	0
34.525	0
34.55	0
34.575	0
34.6	0
34.625	0
34.65	0
34.675	0
34.7	0
34.725	0
34.75	0
34.775	0
34.8	0
34.825	0
34.85	0
34.875	0
34.9	0
34.925	0
34.95	0
34.975	0
35	0
35.025	0
35.05	0
35.075	0
35.1	0
35.125	0
35.15	0
35.175	0
35.2	0
35.225	0
35.25	0
35.275	0
35.3	0
35.325	0
35.35	0
35.375	0
35.4	0
35.425	0
35.45	0
35.475	0
35.5	0
35.525	0
35.55	0
35.575	0
35.6	0
35.625	0
35.65	0
35.675	0
35.7	0
35.725	0
35.75	0
35.775	0
35.8	0
35.825	0
35.85	0
35.875	0
35.9	0
35.925	0
35.95	0
35.975	0
36	0
36.025	0
36.05	0
36.075	0
36.1	0
36.125	0
36.15	0
36.175	0
36.2	0
36.225	0
36.25	0
36.275	0
36.3	0
36.325	0
36.35	0
36.375	0
36.4	0
36.425	0
36.45	0
36.475	0
36.5	0
36.525	0
36.55	0
36.575	0
36.6	0
36.625	0
36.65	0
36.675	0
36.7	0
36.725	0
36.75	0
36.775	0
36.8	0
36.825	0
36.85	0
36.875	0
36.9	0
36.925	0
36.95	0
36.975	0
37	0
37.025	0
37.05	0
37.075	0
37.1	0
37.125	0
37.15	0
37.175	0
37.2	0
37.225	0
37.25	0
37.275	0
37.3	0
37.325	0
37.35	0
37.375	0
37.4	0
37.425	0
37.45	0
37.475	0
37.5	0
37.525	0
37.55	0
37.575	0
37.6	0
37.625	0
37.65	0
37.675	0
37.7	0
37.725	0
37.75	0
37.775	0
37.8	0
37.825	0
37.85	0
37.875	0
37.9	0
37.925	0
37.95	0
37.975	0
38	0
38.025	0
38.05	0
38.075	0
38.1	0
38.125	0
38.15	0
38.175	0
38.2	0
38.225	0
38.25	0
38.275	0
38.3	0
38.325	0
38.35	0
38.375	0
38.4	0
38.425	0
38.45	0
38.475	0
38.5	0
38.525	0
38.55	0
38.575	0
38.6	0
38.625	0
38.65	0
38.675	0
38.7	0
38.725	0
38.75	0
38.775	0
38.8	0
38.825	0
38.85	0
38.875	0
38.9	0
38.925	0
38.95	0
38.975	0
39	0
39.025	0
39.05	0
39.075	0
39.1	0
39.125	0
39.15	0
39.175	0
39.2	0
39.225	0
39.25	0
39.275	0
39.3	0
39.325	0
39.35	0
39.375	0
39.4	0
39.425	0
39.45	0
39.475	0
39.5	0
39.525	0
39.55	0
39.575	0
39.6	0
39.625	0
39.65	0
39.675	0
39.7	0
39.725	0
39.75	0
39.775	0
39.8	0
39.825	0
39.85	0
39.875	0
39.9	0
39.925	0
39.95	0
39.975	0
40	0
40.025	0
40.05	0
40.075	0
40.1	0
40.125	0
40.15	0
40.175	0
40.2	0
40.225	0
40.25	0
40.275	0
40.3	0
40.325	0
40.35	0
40.375	0
40.4	0
40.425	0
40.45	0
40.475	0
40.5	0
40.525	0
40.55	0
40.575	0
40.6	0
40.625	0
40.65	0
40.675	0
40.7	0
40.725	0
40.75	0
40.775	0
40.8	0
40.825	0
40.85	0
40.875	0
40.9	0
40.925	0
40.95	0
40.975	0
41	0
41.025	0
41.05	0
41.075	0
41.1	0
41.125	0
41.15	0
41.175	0
41.2	0
41.225	0
41.25	0
41.275	0
41.3	0
41.325	0
41.35	0
41.375	0
41.4	0
41.425	0
41.45	0
41.475	0
41.5	0
41.525	0
41.55	0
41.575	0
41.6	0
41.625	0
41.65	0
41.675	0
41.7	0
41.725	0
41.75	0
41.775	0
41.8	0
41.825	0
41.85	0
41.875	0
41.9	0
41.925	0
41.95	0
41.975	0
42	0
42.025	0
42.05	0
42.075	0
42.1	0
42.125	0
42.15	0
42.175	0
42.2	0
42.225	0
42.25	0
42.275	0
42.3	0
42.325	0
42.35	0
42.375	0
42.4	0
42.425	0
42.45	0
42.475	0
42.5	0
42.525	0
42.55	0
42.575	0
42.6	0
42.625	0
42.65	0
42.675	0
42.7	0
42.725	0
42.75	0
42.775	0
42.8	0
42.825	0
42.85	0
42.875	0
42.9	0
42.925	0
42.95	0
42.975	0
43	0
43.025	0
43.05	0
43.075	0
43.1	0
43.125	0
43.15	0
43.175	0
43.2	0
43.225	0
43.25	0
43.275	0
43.3	0
43.325	0
43.35	0
43.375	0
43.4	0
43.425	0
43.45	0
43.475	0
43.5	0
43.525	0
43.55	0
43.575	0
43.6	0
43.625	0
43.65	0
43.675	0
43.7	0
43.725	0
43.75	0
43.775	0
43.8	0
43.825	0
43.85	0
43.875	0
43.9	0
43.925	0
43.95	0
43.975	0
44	0
44.025	0
44.05	0
44.075	0
44.1	0
44.125	0
44.15	0
44.175	0
44.2	0
44.225	0
44.25	0
44.275	0
44.3	0
44.325	0
44.35	0
44.375	0
44.4	0
44.425	0
44.45	0
44.475	0
44.5	0
44.525	0
44.55	0
44.575	0
44.6	0
44.625	0
44.65	0
44.675	0
44.7	0
44.725	0
44.75	0
44.775	0
44.8	0
44.825	0
44.85	0
44.875	0
44.9	0
44.925	0
44.95	0
44.975	0
45	0
45.025	0
45.05	0
45.075	0
45.1	0
45.125	0
45.15	0
45.175	0
45.2	0
45.225	0
45.25	0
45.275	0
45.3	0
45.325	0
45.35	0
45.375	0
45.4	0
45.425	0
45.45	0
45.475	0
45.5	0
45.525	0
45.55	0
45.575	0
45.6	0
45.625	0
45.65	0
45.675	0
45.7	0
45.725	0
45.75	0
45.775	0
45.8	0
45.825	0
45.85	0
45.875	0
45.9	0
45.925	0
45.95	0
45.975	0
46	0
46.025	0
46.05	0
46.075	0
